assetID,lat,lon,vs30,value,vulnModel,censusTract,occType,occupancy,strType,designLevel,occ,designlevel
234124,38.6135131,-121.4515224,360,41774.4,W1-m-RES1-DF,06067006802,RES,RES1,W1,MC,RES1,m
234241,37.3315973,-121.9439802,360,450943.1,W1-m-RES1-DF,06085505800,RES,RES1,W1,MC,RES1,m
234323,33.9274048,-118.4038218,360,345470.9,W1-m-RES1-DF,06037620001,RES,RES1,W1,MC,RES1,m
234439,36.9747885,-121.969755,360,125727.3,W1-m-RES1-DF,06087121702,RES,RES1,W1,MC,RES1,m
234517,37.4406529,-122.2489961,360,627373.6,W1-m-RES1-DF,06081613300,RES,RES1,W1,MC,RES1,m
234579,34.0412046,-118.4672574,360,22387.2,W1-m-RES1-DF,06037267405,RES,RES1,W1,MC,RES1,m
234704,34.0158731,-118.1597749,360,62637.0,W1-m-RES1-DF,06037531702,RES,RES1,W1,MC,RES1,m
234791,34.4371897,-119.6890139,360,619148.3,W1-m-RES1-DF,06083000600,RES,RES1,W1,MC,RES1,m
234892,35.5323359,-121.0767032,360,245593.2,W1-m-RES1-DF,06079010403,RES,RES1,W1,MC,RES1,m
234977,35.3910584,-119.1369582,360,78131.56,W1-m-RES1-DF,06029003816,RES,RES1,W1,MC,RES1,m
235017,37.9412497,-122.0417539,360,478362.4,W1-m-RES1-DF,06013338102,RES,RES1,W1,MC,RES1,m
235092,36.6015567,-121.8432617,360,123381.4,W1-m-RES1-DF,06053013600,RES,RES1,W1,MC,RES1,m
235199,34.0805209,-118.4165583,360,784168.8,W1-m-RES1-DF,06037700700,RES,RES1,W1,MC,RES1,m
235288,36.3293134,-121.2400259,360,108801.6,W1-m-RES1-DF,06053011202,RES,RES1,W1,MC,RES1,m
235375,37.3799483,-122.023162,360,150222.9,W1-m-RES1-DF,06085508707,RES,RES1,W1,MC,RES1,m
235423,34.0948043,-118.1743332,360,94408.34,W1-m-RES1-DF,06037201110,RES,RES1,W1,MC,RES1,m
235539,37.7968323,-122.4337546,360,67473.28,W1-m-RES1-DF,06075013002,RES,RES1,W1,MC,RES1,m
235729,34.0943604,-118.3299158,360,29638.4,W1-m-RES1-DF,06037190802,RES,RES1,W1,MC,RES1,m
235831,37.5066106,-120.8537161,360,33020.0,W1-m-RES1-DF,06099003908,RES,RES1,W1,MC,RES1,m
235904,38.848668,-119.9502341,360,480252.6,W1-m-RES1-DF,06017030507,RES,RES1,W1,MC,RES1,m
236031,33.7442645,-117.899419,360,80539.36,W1-m-RES1-DF,06059074802,RES,RES1,W1,MC,RES1,m
236179,37.9314923,-122.031045,360,981955.8,W1-m-RES1-DF,06013338201,RES,RES1,W1,MC,RES1,m
236273,34.0684645,-117.2511419,360,86710.48,W1-m-RES1-DF,06071007201,RES,RES1,W1,MC,RES1,m
236367,37.7981065,-122.266955,360,8249.346,W1-m-RES1-DF,06001403301,RES,RES1,W1,MC,RES1,m
236441,34.0743077,-118.3857264,360,66447.87,W1-m-RES1-DF,06037214904,RES,RES1,W1,MC,RES1,m
236554,37.3061059,-121.9278721,360,60332.5,W1-m-RES1-DF,06085502104,RES,RES1,W1,MC,RES1,m
236605,33.5409988,-117.6451783,360,141044.1,W1-m-RES1-DF,06059032058,RES,RES1,W1,MC,RES1,m
236705,37.8207423,-122.273409,360,84544.44,W1-m-RES1-DF,06001401400,RES,RES1,W1,MC,RES1,m
236800,34.001808,-118.2792325,360,24034.01,W1-m-RES1-DF,06037231902,RES,RES1,W1,MC,RES1,m
236852,36.3057992,-119.8032657,360,268448.0,W1-m-RES1-DF,06031000406,RES,RES1,W1,MC,RES1,m
236963,37.9866563,-121.8155459,360,190617.7,W1-m-RES1-DF,06013307101,RES,RES1,W1,MC,RES1,m
237019,34.0222083,-118.3226729,360,113834.8,W1-m-RES1-DF,06037219020,RES,RES1,W1,MC,RES1,m
237096,36.9173419,-121.7441342,360,142380.7,W1-m-RES1-DF,06087110102,RES,RES1,W1,MC,RES1,m
237208,34.1757378,-118.3642963,360,94146.64,W1-m-RES1-DF,06037124300,RES,RES1,W1,MC,RES1,m
237285,32.7620185,-117.0103064,360,222586.6,W1-m-RES1-DF,06073014901,RES,RES1,W1,MC,RES1,m
237388,35.3604441,-119.0153687,360,83444.25,W1-m-RES1-DF,06029002002,RES,RES1,W1,MC,RES1,m
237469,40.9502798,-123.2351549,360,298671.4,W1-m-RES1-DF,06105000200,RES,RES1,W1,MC,RES1,m
237510,33.0026703,-116.7739397,360,29703.54,W1-m-RES1-DF,06073020811,RES,RES1,W1,MC,RES1,m
237541,33.8493201,-118.191734,360,68374.3,W1-m-RES1-DF,06037571703,RES,RES1,W1,MC,RES1,m
237717,37.6546407,-121.0306027,360,254067.7,W1-m-RES1-DF,06099000602,RES,RES1,W1,MC,RES1,m
237810,33.8585141,-117.4974545,360,35321.58,W1-m-RES1-DF,06065041415,RES,RES1,W1,MC,RES1,m
237904,37.1159262,-121.6532803,360,85233.58,W1-m-RES1-DF,06085512313,RES,RES1,W1,MC,RES1,m
238003,38.6165035,-121.3109972,360,556036.4,W1-m-RES1-DF,06067007802,RES,RES1,W1,MC,RES1,m
238044,34.2142143,-118.3705556,360,72886.08,W1-m-RES1-DF,06037122121,RES,RES1,W1,MC,RES1,m
238119,34.8349834,-117.1482404,360,156350.3,W1-m-RES1-DF,06071011802,RES,RES1,W1,MC,RES1,m
238172,34.24691,-116.8516241,360,295896.0,W1-m-RES1-DF,06071011405,RES,RES1,W1,MC,RES1,m
238216,34.2026924,-118.5855271,360,127895.6,W1-m-RES1-DF,06037134002,RES,RES1,W1,MC,RES1,m
238262,37.7021431,-122.4318027,360,309944.5,W1-m-RES1-DF,06081600300,RES,RES1,W1,MC,RES1,m
238394,33.8701465,-118.3023094,360,174993.8,W1-m-RES1-DF,06037603200,RES,RES1,W1,MC,RES1,m
238525,34.2529415,-118.5934782,360,134695.4,W1-m-RES1-DF,06037113323,RES,RES1,W1,MC,RES1,m
238589,32.7839546,-116.9482329,360,78331.01,W1-m-RES1-DF,06073015407,RES,RES1,W1,MC,RES1,m
238671,38.8664057,-121.1914705,360,409789.0,W1-m-RES1-DF,06061021204,RES,RES1,W1,MC,RES1,m
238743,40.5335307,-122.3930037,360,473919.0,W1-m-RES1-DF,06089011002,RES,RES1,W1,MC,RES1,m
238817,33.9650257,-116.5060565,360,72210.88,W1-m-RES1-DF,06065044509,RES,RES1,W1,MC,RES1,m
238870,33.7028358,-117.1643829,360,94100.72,W1-m-RES1-DF,06065042752,RES,RES1,W1,MC,RES1,m
238914,35.1294913,-119.4622029,360,221680.8,W1-m-RES1-DF,06029003600,RES,RES1,W1,MC,RES1,m
239191,36.7082365,-120.1192112,360,357126.3,W1-m-RES1-DF,06019003900,RES,RES1,W1,MC,RES1,m
239244,36.9512885,-120.0451888,360,279790.0,W1-m-RES1-DF,06039000902,RES,RES1,W1,MC,RES1,m
239298,33.5554102,-117.0783394,360,13042.01,W1-m-RES1-DF,06065043297,RES,RES1,W1,MC,RES1,m
239358,37.7647879,-122.4240946,360,39337.06,W1-m-RES1-DF,06075020201,RES,RES1,W1,MC,RES1,m
239482,33.8814617,-118.2121771,360,151804.3,W1-m-RES1-DF,06037542402,RES,RES1,W1,MC,RES1,m
239535,36.818587,-119.8507578,360,239203.0,W1-m-RES1-DF,06019004213,RES,RES1,W1,MC,RES1,m
239603,33.3971255,-117.2419668,360,190225.9,W1-m-RES1-DF,06073018903,RES,RES1,W1,MC,RES1,m
239671,33.8050178,-116.536936,360,303458.3,W1-m-RES1-DF,06065044805,RES,RES1,W1,MC,RES1,m
239788,34.2511012,-118.2525977,360,603899.8,W1-m-RES1-DF,06037300301,RES,RES1,W1,MC,RES1,m
239842,37.356236,-121.9983729,360,11221.47,W1-m-RES1-DF,06085508507,RES,RES1,W1,MC,RES1,m
239966,34.036336,-118.387153,360,229972.3,W1-m-RES1-DF,06037269700,RES,RES1,W1,MC,RES1,m
240030,32.7250358,-116.9790904,360,72333.76,W1-m-RES1-DF,06073013504,RES,RES1,W1,MC,RES1,m
240061,37.8185883,-121.2386569,360,454084.0,W1-m-RES1-DF,06077005134,RES,RES1,W1,MC,RES1,m
240196,38.4048427,-121.9313985,360,236589.3,W1-m-RES1-DF,06095252904,RES,RES1,W1,MC,RES1,m
240320,37.8910377,-122.2812606,360,614560.0,W1-m-RES1-DF,06001421300,RES,RES1,W1,MC,RES1,m
240394,37.8120851,-122.2190899,360,395100.7,W1-m-RES1-DF,06001405000,RES,RES1,W1,MC,RES1,m
240630,34.027317,-118.3023777,360,89573.63,W1-m-RES1-DF,06037222100,RES,RES1,W1,MC,RES1,m
240690,34.7933571,-118.2199113,360,20992.64,W1-m-RES1-DF,06037900902,RES,RES1,W1,MC,RES1,m
240768,32.9286051,-117.2301246,360,32432.94,W1-m-RES1-DF,06073008373,RES,RES1,W1,MC,RES1,m
240946,38.8972765,-120.0072676,360,290694.4,W1-m-RES1-DF,06017030402,RES,RES1,W1,MC,RES1,m
241048,39.1611141,-121.005663,360,498223.0,W1-m-RES1-DF,06057000702,RES,RES1,W1,MC,RES1,m
241103,35.2390042,-118.911723,360,54314.97,W1-m-RES1-DF,06029006404,RES,RES1,W1,MC,RES1,m
241177,34.0700618,-117.1781209,360,65885.67,W1-m-RES1-DF,06071008003,RES,RES1,W1,MC,RES1,m
241271,34.0227451,-117.6828193,360,256107.4,W1-m-RES1-DF,06071000604,RES,RES1,W1,MC,RES1,m
241308,32.9283981,-117.1225673,360,101773.2,W1-m-RES1-DF,06073008381,RES,RES1,W1,MC,RES1,m
241642,34.6136153,-118.1327083,360,179335.1,W1-m-RES1-DF,06037910218,RES,RES1,W1,MC,RES1,m
241687,38.5972308,-121.3242593,360,202503.5,W1-m-RES1-DF,06067008909,RES,RES1,W1,MC,RES1,m
241796,37.9149121,-120.3980846,360,393641.1,W1-m-RES1-DF,06109005101,RES,RES1,W1,MC,RES1,m
241948,36.7090138,-119.5638396,360,225589.0,W1-m-RES1-DF,06019006002,RES,RES1,W1,MC,RES1,m
242005,32.7850586,-117.0733912,360,558524.2,W1-m-RES1-DF,06073009705,RES,RES1,W1,MC,RES1,m
242038,33.9243583,-118.2341162,360,70997.08,W1-m-RES1-DF,06037540600,RES,RES1,W1,MC,RES1,m
242143,33.8800941,-118.3916672,360,344350.5,W1-m-RES1-DF,06037620802,RES,RES1,W1,MC,RES1,m
242222,33.8909348,-118.304508,360,81285.12,W1-m-RES1-DF,06037603006,RES,RES1,W1,MC,RES1,m
242311,37.2007899,-119.6956425,360,533324.9,W1-m-RES1-DF,06039000110,RES,RES1,W1,MC,RES1,m
242368,32.6335939,-117.0936978,360,27916.0,W1-m-RES1-DF,06073012501,RES,RES1,W1,MC,RES1,m
242506,34.1174905,-118.2455175,360,22079.13,W1-m-RES1-DF,06037186401,RES,RES1,W1,MC,RES1,m
242610,34.1060811,-117.7639868,360,270673.5,W1-m-RES1-DF,06037401602,RES,RES1,W1,MC,RES1,m
242677,33.7308151,-117.8825425,360,225214.5,W1-m-RES1-DF,06059074702,RES,RES1,W1,MC,RES1,m
242738,40.5789707,-121.8493587,360,229620.5,W1-m-RES1-DF,06089012604,RES,RES1,W1,MC,RES1,m
242792,33.962408,-118.2629489,360,72183.83,W1-m-RES1-DF,06037239802,RES,RES1,W1,MC,RES1,m
242863,37.6629029,-121.0548486,360,483068.5,W1-m-RES1-DF,06099000601,RES,RES1,W1,MC,RES1,m
243012,34.1048517,-117.7978096,360,342667.0,W1-m-RES1-DF,06037400304,RES,RES1,W1,MC,RES1,m
243093,34.2136956,-118.6209257,360,388251.7,W1-m-RES1-DF,06037134302,RES,RES1,W1,MC,RES1,m
243182,37.9672954,-121.2542262,360,35837.45,W1-m-RES1-DF,06077001800,RES,RES1,W1,MC,RES1,m
243251,34.1351285,-118.2491936,360,30884.12,W1-m-RES1-DF,06037302504,RES,RES1,W1,MC,RES1,m
243330,36.4515644,-119.4467551,360,123297.5,W1-m-RES1-DF,06107000302,RES,RES1,W1,MC,RES1,m
243403,34.1128414,-117.3322549,360,126324.6,W1-m-RES1-DF,06071004302,RES,RES1,W1,MC,RES1,m
243465,34.0957106,-117.4468885,360,34661.98,W1-m-RES1-DF,06071002804,RES,RES1,W1,MC,RES1,m
243504,37.488909,-122.2762011,360,321876.1,W1-m-RES1-DF,06081609602,RES,RES1,W1,MC,RES1,m
243537,38.2700745,-122.006417,360,255873.6,W1-m-RES1-DF,06095252610,RES,RES1,W1,MC,RES1,m
243572,37.7601324,-122.2593887,360,178522.6,W1-m-RES1-DF,06001428500,RES,RES1,W1,MC,RES1,m
243658,37.6810989,-122.4788078,360,435230.0,W1-m-RES1-DF,06081601400,RES,RES1,W1,MC,RES1,m
243742,33.836022,-118.158392,360,417594.0,W1-m-RES1-DF,06037571400,RES,RES1,W1,MC,RES1,m
243801,38.4219801,-122.1823391,360,103035.2,W1-m-RES1-DF,06055201403,RES,RES1,W1,MC,RES1,m
243852,34.4878822,-117.197475,360,57811.05,W1-m-RES1-DF,06071009721,RES,RES1,W1,MC,RES1,m
243954,37.7324326,-121.421163,360,8638.324,W1-m-RES1-DF,06077005405,RES,RES1,W1,MC,RES1,m
244064,33.8886904,-118.2870814,360,158088.7,W1-m-RES1-DF,06037291210,RES,RES1,W1,MC,RES1,m
244146,33.6195275,-117.6376827,360,144874.4,W1-m-RES1-DF,06059032037,RES,RES1,W1,MC,RES1,m
244288,33.6446413,-117.9767121,360,499039.8,W1-m-RES1-DF,06059099220,RES,RES1,W1,MC,RES1,m
244383,37.9855938,-121.3159453,360,21834.81,W1-m-RES1-DF,06077003116,RES,RES1,W1,MC,RES1,m
244513,34.049584,-118.3424594,360,48415.45,W1-m-RES1-DF,06037217200,RES,RES1,W1,MC,RES1,m
244722,34.0735978,-117.5077958,360,175341.0,W1-m-RES1-DF,06071002204,RES,RES1,W1,MC,RES1,m
244830,36.7319333,-121.6896251,360,76386.42,W1-m-RES1-DF,06053010504,RES,RES1,W1,MC,RES1,m
244919,34.1021592,-118.0597828,360,326098.1,W1-m-RES1-DF,06037432002,RES,RES1,W1,MC,RES1,m
245010,37.6685047,-122.11212,360,43325.18,W1-m-RES1-DF,06001436200,RES,RES1,W1,MC,RES1,m
245136,34.238143,-118.4987424,360,509479.2,W1-m-RES1-DF,06037117302,RES,RES1,W1,MC,RES1,m
245217,41.6608649,-122.6745712,360,409963.0,W1-m-RES1-DF,06093000701,RES,RES1,W1,MC,RES1,m
245271,33.5281671,-114.6694119,360,117490.2,W1-m-RES1-DF,06065045900,RES,RES1,W1,MC,RES1,m
245358,34.154452,-118.1488732,360,57687.09,W1-m-RES1-DF,06037461901,RES,RES1,W1,MC,RES1,m
245434,36.8306918,-119.7326786,360,174172.0,W1-m-RES1-DF,06019005605,RES,RES1,W1,MC,RES1,m
245461,33.6619506,-116.189441,360,28874.94,W1-m-RES1-DF,06065045708,RES,RES1,W1,MC,RES1,m
245534,34.0995052,-117.392199,360,24475.6,W1-m-RES1-DF,06071003510,RES,RES1,W1,MC,RES1,m
245597,37.5218355,-121.932256,360,69990.76,W1-m-RES1-DF,06001443105,RES,RES1,W1,MC,RES1,m
245837,39.0410532,-121.4339803,360,357154.1,W1-m-RES1-DF,06115040800,RES,RES1,W1,MC,RES1,m
245953,37.6985123,-122.1575782,360,618060.9,W1-m-RES1-DF,06001433300,RES,RES1,W1,MC,RES1,m
246013,33.8829956,-118.3393815,360,389792.6,W1-m-RES1-DF,06037603702,RES,RES1,W1,MC,RES1,m
246053,33.9177523,-116.4319169,360,570.846,W1-m-RES1-DF,06065047201,RES,RES1,W1,MC,RES1,m
246128,33.9645064,-117.7026857,360,287038.5,W1-m-RES1-DF,06071000120,RES,RES1,W1,MC,RES1,m
246228,32.7518842,-117.1289229,360,64944.8,W1-m-RES1-DF,06073001301,RES,RES1,W1,MC,RES1,m
246278,33.0297828,-117.0548471,360,308197.1,W1-m-RES1-DF,06073017059,RES,RES1,W1,MC,RES1,m
246352,38.5845228,-122.8226027,360,94508.84,W1-m-RES1-DF,06097153904,RES,RES1,W1,MC,RES1,m
246543,36.9011737,-121.3587465,360,335872.0,W1-m-RES1-DF,06069000100,RES,RES1,W1,MC,RES1,m
246653,34.00781,-118.3313568,360,84348.0,W1-m-RES1-DF,06037234301,RES,RES1,W1,MC,RES1,m
246697,38.5072047,-121.5248771,360,431736.0,W1-m-RES1-DF,06067004006,RES,RES1,W1,MC,RES1,m
246755,36.3207094,-119.778526,360,340662.0,W1-m-RES1-DF,06031000403,RES,RES1,W1,MC,RES1,m
246804,33.9159653,-118.2135933,360,55769.75,W1-m-RES1-DF,06037540502,RES,RES1,W1,MC,RES1,m
246890,37.3161335,-118.5534882,360,73375.05,W1-m-RES1-DF,06027000200,RES,RES1,W1,MC,RES1,m
246969,34.2797379,-118.4939447,360,328694.8,W1-m-RES1-DF,06037106646,RES,RES1,W1,MC,RES1,m
247138,33.6209027,-117.9165233,360,525469.8,W1-m-RES1-DF,06059063400,RES,RES1,W1,MC,RES1,m
247194,38.3191257,-121.924618,360,107741.4,W1-m-RES1-DF,06095252915,RES,RES1,W1,MC,RES1,m
247283,36.7926787,-119.8702496,360,235410.0,W1-m-RES1-DF,06019003809,RES,RES1,W1,MC,RES1,m
247345,34.0737571,-118.2633774,360,26782.03,W1-m-RES1-DF,06037195720,RES,RES1,W1,MC,RES1,m
247496,37.3235979,-120.607301,360,693873.2,W1-m-RES1-DF,06047000702,RES,RES1,W1,MC,RES1,m
247533,34.3132628,-118.4400764,360,6157.36,W1-m-RES1-DF,06037106408,RES,RES1,W1,MC,RES1,m
247623,34.0874189,-117.7134868,360,219974.6,W1-m-RES1-DF,06037402002,RES,RES1,W1,MC,RES1,m
247685,37.0431408,-119.9882049,360,508896.6,W1-m-RES1-DF,06039000514,RES,RES1,W1,MC,RES1,m
247776,37.6876466,-122.1145204,360,143908.8,W1-m-RES1-DF,06001433700,RES,RES1,W1,MC,RES1,m
247843,33.7942301,-116.4493909,360,61758.48,W1-m-RES1-DF,06065044916,RES,RES1,W1,MC,RES1,m
248001,37.6431726,-122.1115983,360,274465.1,W1-m-RES1-DF,06001437200,RES,RES1,W1,MC,RES1,m
248064,34.1348083,-117.7779112,360,490667.1,W1-m-RES1-DF,06037400207,RES,RES1,W1,MC,RES1,m
248213,37.7959455,-122.277268,360,38898.46,W1-m-RES1-DF,06001983200,RES,RES1,W1,MC,RES1,m
248254,34.0508472,-118.2114522,360,17011.77,W1-m-RES1-DF,06037203602,RES,RES1,W1,MC,RES1,m
248284,33.9496836,-117.4643999,360,73875.54,W1-m-RES1-DF,06065041001,RES,RES1,W1,MC,RES1,m
248305,34.4520113,-117.5382885,360,14272.88,W1-m-RES1-DF,06071009123,RES,RES1,W1,MC,RES1,m
248383,38.5476099,-121.4711098,360,193683.6,W1-m-RES1-DF,06067002700,RES,RES1,W1,MC,RES1,m
248425,37.7744602,-122.4837889,360,270276.3,W1-m-RES1-DF,06075047702,RES,RES1,W1,MC,RES1,m
248657,34.0340797,-118.4524613,360,153318.2,W1-m-RES1-DF,06037267600,RES,RES1,W1,MC,RES1,m
248723,34.4465685,-119.80683,360,381280.0,W1-m-RES1-DF,06083002913,RES,RES1,W1,MC,RES1,m
248763,33.9680493,-117.5626522,360,14517.4,W1-m-RES1-DF,06065040621,RES,RES1,W1,MC,RES1,m
248786,37.7519364,-122.4716313,360,554919.4,W1-m-RES1-DF,06075030302,RES,RES1,W1,MC,RES1,m
248933,32.6925295,-117.1440193,360,12699.19,W1-m-RES1-DF,06073005000,RES,RES1,W1,MC,RES1,m
248992,33.8706184,-117.3647047,360,72703.12,W1-m-RES1-DF,06065042003,RES,RES1,W1,MC,RES1,m
249117,37.5641565,-120.949922,360,429560.0,W1-m-RES1-DF,06099003002,RES,RES1,W1,MC,RES1,m
249214,38.339239,-122.4691776,360,225662.0,W1-m-RES1-DF,06097150306,RES,RES1,W1,MC,RES1,m
249302,33.6288846,-117.6812546,360,8441.235,W1-m-RES1-DF,06059032027,RES,RES1,W1,MC,RES1,m
249406,33.9542813,-118.2050283,360,80773.84,W1-m-RES1-DF,06037535702,RES,RES1,W1,MC,RES1,m
249530,37.9651247,-121.2685355,360,14487.4,W1-m-RES1-DF,06077001600,RES,RES1,W1,MC,RES1,m
249572,38.608575,-121.5307665,360,630355.8,W1-m-RES1-DF,06067007020,RES,RES1,W1,MC,RES1,m
249676,36.3080545,-119.6308433,360,210850.0,W1-m-RES1-DF,06031001100,RES,RES1,W1,MC,RES1,m
249818,33.7410279,-118.2837798,360,27574.02,W1-m-RES1-DF,06037296220,RES,RES1,W1,MC,RES1,m
249908,37.3402713,-120.8828702,360,140661.8,W1-m-RES1-DF,06047000401,RES,RES1,W1,MC,RES1,m
249964,40.6078798,-122.4161068,360,427261.7,W1-m-RES1-DF,06089010702,RES,RES1,W1,MC,RES1,m
250017,33.1446732,-117.069259,360,229625.7,W1-m-RES1-DF,06073020109,RES,RES1,W1,MC,RES1,m
250088,37.8063266,-122.2962183,360,80830.81,W1-m-RES1-DF,06001402200,RES,RES1,W1,MC,RES1,m
250209,36.7363393,-119.8277278,360,67139.82,W1-m-RES1-DF,06019000702,RES,RES1,W1,MC,RES1,m
250270,33.9067388,-118.1554543,360,147447.2,W1-m-RES1-DF,06037553504,RES,RES1,W1,MC,RES1,m
250343,37.8871646,-122.0283977,360,539926.4,W1-m-RES1-DF,06013343003,RES,RES1,W1,MC,RES1,m
250426,38.6206259,-121.3564192,360,452860.6,W1-m-RES1-DF,06067005904,RES,RES1,W1,MC,RES1,m
250470,38.3068422,-122.3458092,360,213882.7,W1-m-RES1-DF,06055201101,RES,RES1,W1,MC,RES1,m
250494,34.05711,-118.2640302,360,332.0,W1-m-RES1-DF,06037209103,RES,RES1,W1,MC,RES1,m
250544,34.0478733,-117.7646933,360,52603.82,W1-m-RES1-DF,06037402503,RES,RES1,W1,MC,RES1,m
250635,34.1188748,-118.6018319,360,273169.4,W1-m-RES1-DF,06037800103,RES,RES1,W1,MC,RES1,m
250743,33.2254028,-115.6086847,360,162454.1,W1-m-RES1-DF,06025010102,RES,RES1,W1,MC,RES1,m
250798,37.7322046,-122.4871887,360,702103.1,W1-m-RES1-DF,06075033100,RES,RES1,W1,MC,RES1,m
250817,34.2361726,-116.8230112,360,166968.5,W1-m-RES1-DF,06071011408,RES,RES1,W1,MC,RES1,m
250899,33.8304309,-118.2160453,360,162106.8,W1-m-RES1-DF,06037544002,RES,RES1,W1,MC,RES1,m
250976,34.136085,-118.223659,360,309224.5,W1-m-RES1-DF,06037181300,RES,RES1,W1,MC,RES1,m
251015,37.692162,-122.4894101,360,623760.0,W1-m-RES1-DF,06081601100,RES,RES1,W1,MC,RES1,m
251076,33.8771829,-118.295231,360,105049.8,W1-m-RES1-DF,06037603102,RES,RES1,W1,MC,RES1,m
251155,38.5532547,-122.8024814,360,22947.47,W1-m-RES1-DF,06097153806,RES,RES1,W1,MC,RES1,m
251205,33.9393897,-118.1958301,360,289969.0,W1-m-RES1-DF,06037535902,RES,RES1,W1,MC,RES1,m
251244,33.8525481,-118.2569604,360,656524.0,W1-m-RES1-DF,06037543322,RES,RES1,W1,MC,RES1,m
251282,37.2616899,-121.8047156,360,130845.4,W1-m-RES1-DF,06085512043,RES,RES1,W1,MC,RES1,m
251458,34.0802569,-117.8911998,360,342886.6,W1-m-RES1-DF,06037406103,RES,RES1,W1,MC,RES1,m
251596,36.204251,-120.4089333,360,47355.03,W1-m-RES1-DF,06019007903,RES,RES1,W1,MC,RES1,m
251713,35.402236,-120.5959099,360,189176.3,W1-m-RES1-DF,06079012705,RES,RES1,W1,MC,RES1,m
251832,38.3819817,-122.8272234,360,303259.8,W1-m-RES1-DF,06097153404,RES,RES1,W1,MC,RES1,m
251970,34.0849366,-117.747025,360,252955.4,W1-m-RES1-DF,06037402102,RES,RES1,W1,MC,RES1,m
252054,37.2875185,-120.4452153,360,278593.0,W1-m-RES1-DF,06047001700,RES,RES1,W1,MC,RES1,m
252166,34.602043,-119.0197918,360,174842.4,W1-m-RES1-DF,06111009700,RES,RES1,W1,MC,RES1,m
252268,38.975616,-121.7595873,360,89597.52,W1-m-RES1-DF,06101050900,RES,RES1,W1,MC,RES1,m
252458,38.6584824,-121.2582305,360,630278.6,W1-m-RES1-DF,06067008008,RES,RES1,W1,MC,RES1,m
252579,38.0077971,-121.761924,360,130027.7,W1-m-RES1-DF,06013306002,RES,RES1,W1,MC,RES1,m
252601,38.4780464,-121.4583035,360,180670.0,W1-m-RES1-DF,06067004906,RES,RES1,W1,MC,RES1,m
252714,34.0389491,-118.4799628,360,470380.0,W1-m-RES1-DF,06037701601,RES,RES1,W1,MC,RES1,m
252774,33.8530293,-118.3702823,360,470981.5,W1-m-RES1-DF,06037650502,RES,RES1,W1,MC,RES1,m
252856,34.2106419,-118.8764716,360,531013.3,W1-m-RES1-DF,06111006600,RES,RES1,W1,MC,RES1,m
252875,32.6244456,-116.9775842,360,36917.1,W1-m-RES1-DF,06073013318,RES,RES1,W1,MC,RES1,m
253058,34.1556264,-118.2611397,360,50596.5,W1-m-RES1-DF,06037301801,RES,RES1,W1,MC,RES1,m
253209,38.6932351,-120.9876288,360,116239.0,W1-m-RES1-DF,06017030811,RES,RES1,W1,MC,RES1,m
253278,36.820846,-119.628777,360,1419176.0,W1-m-RES1-DF,06019005912,RES,RES1,W1,MC,RES1,m
253326,34.0082598,-118.2718914,360,18118.73,W1-m-RES1-DF,06037228420,RES,RES1,W1,MC,RES1,m
253354,33.8341094,-116.4669443,360,19778.76,W1-m-RES1-DF,06065044924,RES,RES1,W1,MC,RES1,m
253382,34.1642972,-119.1565272,360,87295.22,W1-m-RES1-DF,06111004710,RES,RES1,W1,MC,RES1,m
253524,34.0750326,-117.5692572,360,43066.14,W1-m-RES1-DF,06071002109,RES,RES1,W1,MC,RES1,m
253590,33.8131222,-118.0403113,360,509981.2,W1-m-RES1-DF,06059110114,RES,RES1,W1,MC,RES1,m
253619,33.8616017,-117.5634468,360,294277.9,W1-m-RES1-DF,06065041812,RES,RES1,W1,MC,RES1,m
253712,37.0354879,-120.0985123,360,505065.3,W1-m-RES1-DF,06039000506,RES,RES1,W1,MC,RES1,m
253802,37.7650522,-122.419688,360,29882.99,W1-m-RES1-DF,06075020102,RES,RES1,W1,MC,RES1,m
253922,38.0586773,-120.190643,360,463415.0,W1-m-RES1-DF,06109003102,RES,RES1,W1,MC,RES1,m
253966,33.5916632,-116.223907,360,29281.56,W1-m-RES1-DF,06065045617,RES,RES1,W1,MC,RES1,m
254018,33.839494,-118.0644185,360,284771.3,W1-m-RES1-DF,06037555107,RES,RES1,W1,MC,RES1,m
254088,34.170093,-118.8895265,360,110496.8,W1-m-RES1-DF,06111005911,RES,RES1,W1,MC,RES1,m
254133,38.0224563,-121.3549153,360,84139.0,W1-m-RES1-DF,06077003217,RES,RES1,W1,MC,RES1,m
254190,33.7957982,-117.9715258,360,245487.2,W1-m-RES1-DF,06059088002,RES,RES1,W1,MC,RES1,m
254252,33.8071157,-118.2140846,360,226735.7,W1-m-RES1-DF,06037572600,RES,RES1,W1,MC,RES1,m
254351,37.7854008,-122.1572103,360,897387.1,W1-m-RES1-DF,06001408100,RES,RES1,W1,MC,RES1,m
254416,39.1226511,-120.2157838,360,367142.5,W1-m-RES1-DF,06061022100,RES,RES1,W1,MC,RES1,m
254514,34.1966625,-118.539496,360,162379.5,W1-m-RES1-DF,06037131024,RES,RES1,W1,MC,RES1,m
254602,34.1348717,-118.0145416,360,162927.3,W1-m-RES1-DF,06037430902,RES,RES1,W1,MC,RES1,m
254684,39.7589882,-121.4356398,360,76611.39,W1-m-RES1-DF,06007002401,RES,RES1,W1,MC,RES1,m
